,data,target
1353,eu lowers price tag for galileo satellite project the european union set the date on monday for the launch of the first satellites in its galileo global navigation system and said the long-delayed program would come in below budget. http://feeds.reuters.com/~r/reuters/technologynews/~3/ushveyk4hv8/us-eu-satellites-galileo-idustre74m4ea20110523,6
1354,"in case of emergency, tap, tap... the hammer of looming risk taps the glass but doesn't quite break it - yet. http://feeds.nytimes.com/click.phdo?i=e4dd995b96196de1a2ca6d620e1772a7",6
1355,"sun uncorks a massive solar blast nasa reports the sun has fired off a spectacular ""coronal mass ejection"", following a solar flare erupting from a sunspot region. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/n2zx-rq8xiu/1",6
1356,"australia's burping cows more climate friendly than thought australia's huge cattle herd in the north might be burping less planet-warming methane emissions than thought, a study released on friday shows, suggesting the cows are more climate friendly. http://feeds.reuters.com/~r/reuters/sciencenews/~3/rh3562bc_ew/us-australia-cows-idustre74q1kc20110527",6
1357,"dissecting the oil price tumble nationwide, most drivers have not changed their habits much, which suggests that prices will advance again before long. http://feeds.nytimes.com/click.phdo?i=e6bf837bacffa8ae99bfb20a6f74ffab",6
1358,con artists taking advantage of facebook buzz the wild popularity of facebook and other social media sites has spawned a cottage industry of con artists promising average investors a chance to cash in on the frenzy through shares in the companies ahead of their initial public offerings. http://feeds.reuters.com/~r/reuters/technologynews/~3/n5e4lyn08vo/us-facebook-iposcams-idustre72e8q520110315,6
1359,con artists taking advantage of facebook buzz the wild popularity of facebook and other social media sites has spawned a cottage industry of con artists promising average investors a chance to cash in on the frenzy through shares in the companies ahead of their initial public offerings. http://feeds.reuters.com/~r/reuters/technologynews/~3/tdrmp1ghove/us-facebook-iposcams-idustre72e8q520110316,6
1360,nasa tests mars space suit in argentine antarctica a nasa team has tested a space suit in a setting with extreme conditions akin to some of those found on mars -- an argentine base in antarctica -- for possible use on a visit to the red planet. http://feeds.reuters.com/~r/reuters/sciencenews/~3/2jxlll5zjqc/us-argentina-nasa-spacesuit-idustre72k56m20110321,6
1361,new products: printer handles more than paper deborah porterfield takes a look at some new products on the market. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/8qkhk3zwf2s/2011-05-14-new-tech-products_n.htm,6
1362,can humans move from tweaks to leaps? the human habit of dealing with momentous problems by inching instead of leaping. http://feeds.nytimes.com/click.phdo?i=e5c0e825312aa394e3f9c202631ac2c7,6
1363,apple nears streaming music deal with labels apple is close to deals to allow users to stream songs stored on remote computer servers. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/ym0xjocbsky/2011-05-20-apple-music-service_n.htm,6
1364,"sony breached again, hackers disclose 2,000 more customer accounts sony's troubles with hackers continues. reuters has just reported that sony ericsson's canadian eshop website was shut down by hackers, with ... http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/pg7sjebj3ns/1",6
1365,"sarkozy's web initiative faces reality check french president nicolas sarkozy softened his usually tough stance on internet regulation at a forum that brought together tech titans in paris, but stark divisions remained on everything from privacy to copyright. http://feeds.reuters.com/~r/reuters/technologynews/~3/0jby1b1nd7q/us-internet-idustre74n2j020110524",6
1366,$6.5b deal: texas instruments buying national semiconductor texas instruments says it is buying fellow chipmaker national semiconductor for $6.5 billion in cash. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/u3oxn9abrom/2011-04-04-texas-instruments-buying-national-semiconductor.htm,6
1367,"hulu on pace to have more than 1 million subscribers internet video company hulu is on track to nearly double its revenue to $500 million and bring its subscriber count to more than 1 million this year, its top executive wrote in a blog post on monday. http://feeds.reuters.com/~r/reuters/technologynews/~3/ohutq2dxth4/us-hulu-idustre73434q20110405",6
1368,"op-ed contributor: the gas is greener sunlight and wind are naturally replenished, but converting them into electricity requires vast amounts of other natural resources. http://feeds.nytimes.com/click.phdo?i=ff369dd75cecc8343138c7fc35c0fa41",6
1369,nasa: april 29 for next-to-last shuttle launch final voyage for shuttle endeavor to be led by mark kelly. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/y_dh8k5gomm/2011-04-19-space-shuttle.htm,6
1370,"reporter's notebook: bizzy is buzzy at south by southwest there are lots of next-big-things at south by southwest interactive, the tech-tinged festival that is consuming austin this weekend. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/q-soaq8plic/1",6
1371,indian it firms set for robust outlook as tech spending rises india's top three technology firms are likely to post strong quarterly profit and indicate robust revenue growth for the year ending march 2012 as overseas clients boost technology spending in an improving global economy. http://feeds.reuters.com/~r/reuters/technologynews/~3/7hpdts4mk1u/us-india-technology-preview-idustre73b17w20110412,6
1372,"talking tech | apple developers react to icloud the folks who make apps for apple devices talk about how they'll  use  icloud, the always on and updated service coming in the fall. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/4ymkuiwai6u/1",6
1373,blackberry backpedals on dui checkpoint apps the maker of the blackberry will no longer offer downloadable applications that allow users to identify the locations of dui checkpoints. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/dp0fwrv8pca/2011-03-24-scofflaws24_st_n.htm,6
1374,ask  weather which direction do storms usually travel? could global warming cause more thunderstorms? why does humidity decrease as temperature increases? what's the difference between a wind storm and a winter storm? what will the weather be like in pennsylvania on the 4th of july weekend? is it safe during a thunderstorm to sleep in your bed if there is a window in your room? these and other weather questions are answered in our online weather q and a column. http://rssfeeds.usatoday.com/~r/usatodaycomscienceandspace-topstories/~3/rskx4qchmha/ask-usa-today-weather.htm,6
1375,"ipad rivals fail to gain traction, a report says a report from jpmorgan chase notes that companies hoping to compete with the apple ipad have gotten a lukewarm reception with consumers. as a result, production output has been reduced. http://feeds.nytimes.com/click.phdo?i=8ef27cf1c729dc957c191f910ae03b41",6
1376,why those funny new cellphone bar codes will take over the world qr codes spread everywhere from nightclubs to hotel rooms. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/cklfa-_7lmw/1,6
1377,"lenovo buys german computer seller medion for $900 million chinese computer maker lenovo group ltd's has agreed to buy german electronics retailer medion ag for around $900 million, boosting its market share in europe. http://feeds.reuters.com/~r/reuters/technologynews/~3/bwhi22vr7co/us-lenovo-idustre75010y20110601",6
1378,"microsoft's kinect to control tv, youtube, more games microsoft corp is looking to put its popular kinect motion-sensing device at the heart of its xbox game console, unveiling plans on monday to allow users to control live television feeds, search youtube and play action games with voice commands. http://feeds.reuters.com/~r/reuters/technologynews/~3/ha-ttximtbe/us-videogames-microsoft-kinect-idustre75550d20110606",6
1379,"on our radar: republicans mark spill anniversary with drilling call two house leaders invoked the bp spill in calling for more oil exploration in the gulf of mexico, while the e.p.a. administrator, visiting the region, said the spill's effects wouldn't be clear for years. http://feeds.nytimes.com/click.phdo?i=36757a7d07520b1eecf0ebebd8dba53d",6
1380,"review: 'crysis 2' a suitable first-person shooter the crytek game will often leave players feeling nearly unstoppable, between a solid single-player campaign and impressive multiplayer compo ... http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/tdmhwjnrhq0/1",6
1381,"nintendo 3ds: the in-depth breakdown for those well-versed in nintendo's portable device, here's a walkthrough of what's new and different.bv http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/utki_lzs6lu/1",6
1382,"garbage-to-energy venture gains momentum valero is raising its investment in the company enerkem, which is starting up plants to convert solid waste into motor fuel. http://feeds.nytimes.com/click.phdo?i=ded6780d37f68ae80ad6c1d2d482df80",6
1383,"murder of activists raises questions of justice in amazon whether an investigation will result in punishment for the killers -- or those who hired them -- is uncertain. more than 1,000 rural activists, small farmers, religious workers and others fighting deforestation have been slain in the past 20 years, but only a handful of killers have been successfully prosecuted. http://feeds.nytimes.com/click.phdo?i=273ba32b1a26dbc1cb5b70c502d0bcf5",6
1384,"verizon pays $93.5 million to settle false claims case verizon communications  has agreed to pay $93.5 million to settle allegations that it overcharged the u.s. government on contracts for voice and data services, the u.s. justice department said on tuesday. http://feeds.reuters.com/~r/reuters/technologynews/~3/rtkxoz4ryau/us-verizon-settlement-idustre7344ir20110405",6
1385,lg expands chip suppliers away from toshiba after quake: source south korea's lg electronics inc has diversified chip suppliers for home appliance products to hynix semiconductor and panasonic away from toshiba corp after japan's devastating earthquake in last month. http://feeds.reuters.com/~r/reuters/technologynews/~3/9e3rvcnbfq4/us-lg-toshiba-idustre73i0qf20110419,6
1386,"a gazillion tiny avatars viruses can cause havoc and misery, but they also cause other organisms to evolve. http://feeds.nytimes.com/click.phdo?i=704bf737afc411b6ebc4420c7aa54731",6
1387,"qihoo 360 shares more than double in nyse debut the shares of qihoo 360 technology co ltd, china's third most-popular internet company, soared in their debut on the new york stock exchange on wednesday in an echo of the chinese technology ipo euphoria of late 2010. http://feeds.reuters.com/~r/reuters/technologynews/~3/oq3fapmgag4/us-qihoo-ipo-debut-idustre72t3ub20110330",6
1388,"'centipede' worms its way onto nintendo the classic arcade game gets an update and a back story in 'infestation,' for wii and 3ds. http://rssfeeds.usatoday.com/~r/usatoday-techtopstories/~3/e_613yuvm3a/2011-04-19-centipede19_st_n.htm",6
1389,nokia to use symbian and windows together for long time nokia  said it will continue to sell smartphones using its legacy symbian software for a long time after its first phones using microsoft's  windows go on sale. http://feeds.reuters.com/~r/reuters/technologynews/~3/38arovbvjuc/us-nokia-software-idustre72o73620110325,6
1390,"samsung to launch galaxy s sequel in south korea in late april samsung electronics co ltd, the world's no.2 handset manufacturer, plans to roll out a new version of its flagship smartphone galaxy s in south korea this month through kt corp, the telecommunications operator said on friday. http://feeds.reuters.com/~r/reuters/technologynews/~3/47o1iy-n1bq/us-samsung-galaxy-idustre73723y20110408",6
